outer_fold,2,5,10,15,20,30,50,75,100,150,200
0,69.36170212765957,92.34042553191489,99.14893617021276,99.57446808510639,99.57446808510639,100.0,100.0,100.0,100.0,100.0,100.0
1,82.5531914893617,98.29787234042553,99.57446808510639,99.57446808510639,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2,78.2051282051282,87.6068376068376,99.14529914529915,99.14529914529915,99.14529914529915,99.14529914529915,100.0,99.57264957264957,99.57264957264957,100.0,100.0
3,77.35042735042735,89.74358974358975,99.14529914529915,99.14529914529915,99.57264957264957,99.14529914529915,99.57264957264957,100.0,99.57264957264957,100.0,100.0
4,77.35042735042735,97.00854700854701,98.29059829059828,99.14529914529915,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5,80.76923076923077,98.71794871794873,98.71794871794873,98.71794871794873,98.71794871794873,98.71794871794873,99.14529914529915,99.57264957264957,98.71794871794873,99.14529914529915,99.14529914529915
6,81.62393162393163,97.43589743589743,100.0,100.0,100.0,100.0,100.0,100.0,99.57264957264957,99.57264957264957,99.57264957264957
7,79.91452991452992,99.14529914529915,99.57264957264957,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
8,64.95726495726495,85.04273504273505,98.71794871794873,99.57264957264957,100.0,100.0,100.0,100.0,100.0,100.0,100.0
9,79.48717948717949,83.76068376068376,95.72649572649573,99.14529914529915,100.0,99.57264957264957,100.0,100.0,100.0,100.0,100.0
